id,PC1,PC2,PC3,PC4,PC5
1054,-2.772079822826673,5.272263682437932,1.275721555331323,0.8451782104056065,2.438317102293179
1488,0.010840422386144164,-2.457820614551399,1.802020131712951,1.3641420962265722,1.2793964352224956
1056,0.04160618729136105,-2.093272427463554,1.7789288079186631,-1.0547133049303132,0.5379856047923766
657,3.5533723375516146,-0.6930534718945369,-1.8887381604806779,1.1950731854684866,0.25081889190563483
1663,-1.9439993815560335,1.7210720352726128,-0.09814330271206193,2.395790032152009,-0.19671432433833838
306,-1.2405349012558264,0.8322147432328924,-0.8275332728437821,1.2950289625319649,-0.5708763700859554
1514,2.822456078131326,0.20076043752997044,-0.3527710717933191,-1.7879515045890353,-1.2362332362603525
1876,-2.0005308584495443,0.7602892227091794,2.1298277798981653,0.24499973786360754,0.45783367401191727
704,-0.1026699333341508,0.25606856897369273,1.4857306228328861,1.0264762602080588,0.08817736014217377
950,1.1442006179643636,-2.3178526018768304,-1.0419579449610532,-0.3665008692569653,1.0663445633294628
479,-2.832446804865744,2.510934746923576,-0.3081056522754282,2.1614970795649433,-1.0584492498945226
1994,-0.651423243739809,-1.5113738507392243,0.9832258284501587,0.6822534521665097,-0.06128827136947914
270,-2.499017728856317,1.1441056108499774,0.24379384764496928,0.8852881764503401,-1.364479566765872
1537,-4.205608384780989,1.5401953353515607,-1.6327981617047227,-3.4201971232270925,3.9582365110018936
881,-0.279127391277311,-0.791176931426263,-1.999182415581762,-1.4402880591428375,-0.6857911989788787
1121,-0.5429994258475135,-1.9643029929561293,1.2223790652240234,-0.47342652165249627,1.8208727898433734
1161,2.0009851153356433,-0.730973869921561,-0.4170894617831122,1.0985354807453582,0.5366435196283632
1862,0.22527215810912848,-1.9305724612479473,1.0862852605666087,1.378553916515084,1.9746406034377968
148,0.7322756964794596,2.625061151320281,1.0129180688397208,-0.46641795361699473,-1.1880010683716584
1902,2.421933079616712,1.0376244669484447,-0.17249709369066066,1.1107090029141715,1.2467520327713397
1882,-2.6083428015913412,1.7496626103162287,-0.1376078900805595,1.811183885494866,-1.7146517727931985
1867,-1.5367249672243584,-0.5850338477822048,0.1678051795602592,0.6105203144384685,0.5372172957823613
1165,-0.7471643102585315,0.06106309585190635,3.0152352561607847,1.2241825403943603,0.7498497988651792
1394,0.5825528408731043,1.9759507125462583,-0.5035987458047342,1.364685348041274,0.7130151494760095
1633,0.6957023404747625,2.1578310539798755,4.978983029487753,-1.6219104877434365,2.439428927076752
107,-1.661031235974169,4.685495262082237,-0.19133056264111328,-0.47058572495841366,-1.1076009314374553
648,-1.6538345869572408,-1.0865063902295429,1.2236106392461368,1.6185951082514591,-0.761976231983493
1564,2.180363098728742,1.5268099215702948,-2.1482808197008723,0.4247735212716846,-0.8799606936838112
456,2.9613830575889986,1.0324730938255111,2.169826906992159,-1.1680137696802853,0.2248324367919377
32,-1.3755797698743213,-1.4661281958177126,1.16010429775225,-0.9503071743715685,1.5196618765094532
81,-2.5184003750891497,1.0332148739009954,-0.09810894050515283,-0.5112443865612996,0.3807650727040095
518,-1.3731658982023842,-0.7882857906100597,1.4301570781202273,0.4936521033453192,-1.337198978784187
1590,-1.6940340648471155,0.8954828622904054,0.03976274427903291,1.1709823324075257,-0.4812261803948971
1868,-2.0995299146602004,-1.3547008728224454,0.5246749689433441,-0.1841774912350878,-1.0398453139831503
1834,-1.3459487217680135,0.11748115621966863,-0.1469622164507392,1.2339995999538935,-0.8567235930123787
706,-3.0160398997068802,0.84413868090165,0.23472673316207707,0.764903548454394,-1.0624263418385989
54,-1.730200053120122,1.9411400504112797,-0.4646362194168754,1.2687808387701283,-1.0312044184364675
961,-1.2537966666987983,-1.5314322069389452,-0.5141345548296388,0.3222699055654116,-0.5829429635510981
2039,-0.013043749078708998,-1.3889148442244845,0.7013618634390881,2.25692328975145,0.04267725968415168
865,4.85969127319071,1.9900847616306472,-2.3013981589906813,1.0063370331149786,2.854698593918501
2073,-0.533898492341514,-1.548948720568104,-0.09272661771235165,2.0309925432092624,-0.12465387366867478
1751,-1.6082157224906228,-1.5722751358907094,-0.7594509741473807,-0.9462442942455178,1.1301905746332839
1397,0.6731558277925273,4.413230745399477,-1.8905360700183187,-0.5570998734154102,-0.8863543551854606
1908,0.7644369396898402,-0.4736774073614796,-0.3172136658649802,0.6579636918709938,-0.5141424446081976
888,0.46607414496733646,-2.2593009471515066,-1.8446175079596754,-0.5273200744525381,0.9127023269554219
2065,1.759997811499158,-0.09908609326469968,1.2911322284055637,-2.0080289584603688,-0.8365869657572884
1874,1.5619436648454337,-3.161490015871884,0.8461438945516907,1.0358157284653846,1.902641952963569
2038,5.401503052123424,2.1298534879131608,-2.5575020045927923,-0.8741510987504227,-0.46741374851872836
964,2.2573713037455656,0.8195958148127603,0.6653972814205596,-1.0988886920885037,-1.395476793651774
1341,-1.0244125618328366,-0.9074231826663547,-1.598987205326935,-1.521750397148141,-0.8114961533460765
15,1.278879525324429,-1.4683977952218243,-1.371737999702192,-0.6396513536928438,-0.6329490818324884
1678,1.8383247719407174,-1.655738364653357,1.0800918289256736,0.4398710690855298,-0.07474689552745477
1448,-1.1692480396224298,-0.8247191719026765,1.5266833456891133,0.09226723565245505,-1.3387595942193915
1320,0.6761490793745294,-1.6151849635294058,-0.3529763360324225,-0.1287695967906551,-0.05711176643943466
1639,0.028275862973646915,-1.3566822392453968,-1.424418341042183,0.5802182127301977,-0.09624112387063345
1566,-1.6356815195635688,-1.50016975729424,0.5215362439298263,-0.10402807453358034,-0.6216349260387415
228,2.271337034002955,2.8713264093143613,2.6005476278706654,-0.9834299101340448,1.6830402753814706
1197,0.18593949039102017,-1.8659970056408866,1.1224569619372164,-0.4075360879148981,-0.5310425551655417
872,-0.6126953410271142,-0.6177094729876705,0.7392136871607873,-0.12262137571635275,0.7477438296321904
1149,-3.659630550196228,-1.3340761503574565,-0.8401386805332945,-2.7406188660282806,-0.21083128827972664
661,1.7986425203376037,1.4941003215923858,-2.2297893066716674,1.6126692855286684,-0.10714560998281167
408,-0.9105173891343146,-0.602514203649633,0.44631148631261364,1.269259198275225,-1.262242928434335
164,1.1883171791854972,-1.435980014289156,0.09961791979651559,1.4942005551992583,-0.44648300566045734
1072,-1.8865093507381887,-0.2575897599502771,-0.8526685534925359,-0.14491500004039196,-0.5202620307211951
1585,0.5212404198638635,-1.2071177914931526,0.46321308520563853,0.4599783245589809,-1.07044906648496
1932,0.0724618516885373,0.32649733584749796,0.09301246650714912,-0.8615429451720434,-0.4373206963941731
719,-0.7721736646878058,0.12860954772655483,1.937114383921734,-2.7742486471682155,-0.46715086865797206
218,-0.791051343210901,-1.253926209258292,0.3684399015106854,-2.2271936837009423,1.7695320491794118
212,-2.422096933403386,2.6126856421063644,-0.44567261623316595,2.014273890289654,-1.0556772075346978
635,-1.9517934010914118,-2.1151444960739796,-0.5843102215701238,-1.474160926357344,1.3841734875336726
2174,-0.40169009768066527,-1.3849722845869,-1.6567274855081915,-0.8194770963817911,-0.6252582581196128
1879,-3.7561886849532478,1.6676388640830222,-1.4330652339243475,-1.8293657168604927,1.4684354901735706
1079,-0.9925350700215686,-0.8698182519652818,-0.5073700079821888,1.0517613788026767,0.2839207536300777
236,0.9701351655117793,-1.1681170457589805,-0.6083933112748138,1.5767707310591887,0.763569501030443
849,1.2642147857649195,-1.4289288366495734,-0.5648785305902021,2.240551305276523,0.182195911512799
1288,-0.12431701247932808,-0.3163670718378003,-0.4090744695700083,0.9890642067811891,0.054637646779600195
143,0.8687033869637303,-0.3705944631406707,0.7512740292661203,1.0022275312595694,-0.870849972469081
2190,2.5467032459181786,-1.2320635017832704,-2.3151381639207305,-0.223630929654581,1.3297817560585348
1360,2.1026729813434915,3.238972476871592,1.1416214240697868,-0.7493037349005913,0.7373552879920648
735,-0.9810118107429306,-1.511879464292009,-0.10759812421729092,-0.1444299026619708,-1.0000712435546457
2182,0.3991025787874342,-0.5735031541958641,1.1604404862369389,1.1186547750834777,-0.2409397743161515
933,3.407070930644477,5.7894743474797705,-3.0936153910184414,-1.0437087430178704,2.189940052539662
1459,-0.09544132087348298,-2.8561060299159444,-1.957184967431625,1.2688695172338575,0.4840264131262046
836,0.7706542526372506,-1.5085501154249041,0.6914152313789506,-0.15772649617644516,0.5476543026821112
355,-3.1868350069176206,4.884355472124747,0.21950228911228034,0.29928385805351004,1.254005034109148
1800,0.2849132605544476,3.4559062001850327,-0.6941613122611926,0.3017776333314997,-0.42272791474539867
822,0.312585766919772,3.936193124204905,-3.889270570133401,0.8404473820911533,1.0009223438767378
435,5.76675799398171,-1.0531741799104384,-0.04547702078881445,0.3014728582334192,3.1129901733124945
1822,0.22755992250592172,-0.8970705069971507,-0.7747501236403174,-0.9767769814092768,-1.2636146917676638
868,2.793880269006143,1.241887973911281,-0.1934308035480489,0.7677482044442843,0.993798644486303
2098,-0.6164371156235352,-0.4577580050195357,1.2957414937490985,-0.48339924119302685,-1.2351346082516428
602,0.636054434024051,0.22044180016226558,1.4500901089315743,0.5925882881038319,1.5223627082854254
658,2.267985771034922,2.216282150789572,0.7102648317741117,-0.7050680001781556,-0.5442285526323226
1676,-0.9318343424233031,2.6464348852789383,0.9747130547180721,-0.39285939761052885,-2.240275661119217
1990,0.5586207428332421,-0.46236591502783414,0.917973092179143,0.658842525482144,-0.9069775461118216
1090,-0.22262814166791733,1.3025986388905897,0.01126373033700255,1.6939428922322024,-0.21198217774737532
1498,-1.4440401204527644,-1.1348466218501803,0.852155798624233,-1.1376511287380675,2.1698203424658637
256,-1.1521295297490342,-2.3362255549497912,-0.19845457365330924,0.45415311808681985,0.582751066607247
147,0.7241859026703181,2.825915458107089,0.7527340007423698,-0.4451313223362227,-1.1674959185354918
1773,-1.4096510392590418,1.997783242996168,-0.1779433493496711,1.2631697256671444,-1.0655518041862349
1707,0.4657877534946928,-0.7008193324833606,0.16395922944080607,0.22920527129611362,-1.243398112258145
1605,-0.19192928862591913,3.143933402684712,0.5021655173060392,-0.40489756329445487,-1.5717047840804241
1076,-1.8315602369994985,-2.2595367387925336,0.6780846888088833,0.0661194875719597,0.25377027511359784
2088,0.7635229793096938,0.25133149540520594,-1.9337314848186413,-2.2215259082925645,-0.42895461305281907
730,3.403849393554256,3.046174701871264,-1.8217367896079462,-0.7862595487444456,-0.348004148081296
976,-1.5121120714179497,-1.008883845348277,0.5015988026509093,-0.7478118849304144,-0.9651113636546933
485,-1.8326289439807246,2.9600130946173278,1.3813576165786932,1.5477533886664128,1.2365299632420592
2086,3.7793749466340487,0.5784329191094919,0.8196474813421364,-1.1500910233440147,-0.6077623557352543
1453,0.7633935701890107,3.0048196770959343,0.9434532404104842,-0.5702313381006735,-0.6586355275147094
387,-2.517629841807277,-0.7253566869290765,1.1794195865824015,1.3046180143238755,1.0175225999009243
482,2.4375187216387713,-2.1293022360806133,-1.331944545820592,0.08297657872202918,1.5029775364782687
2189,-2.8585395186578575,-1.7763343433241396,0.48874418045672646,-1.6907241693242532,-0.8541689536315104
1875,0.3316289563834134,0.6916740883560653,-0.6314166434510127,-0.27909901678688026,-1.2025313347881568
1105,-2.6103974828725813,1.2063068697828383,0.40875520117184627,2.9011643781213787,0.7813711497951897
1940,2.1149164118159267,1.8676637018586169,-0.10988068432817108,-0.625688244324396,-1.5906954851190984
268,1.6281180093769823,-0.8137163964803158,-0.7082121232122937,-0.16222245830308651,-0.7550199882423011
1674,-1.597809406899523,-1.1118509702702661,1.048249588382761,-1.6047843158965798,-0.51788585705686
1819,-0.8275217172540089,-0.906158053577191,-1.317409739684138,0.652961833559049,-0.1769020435930681
1671,4.20150605862654,0.9795673577376675,-2.7976171699000316,1.9419248705168028,0.8850409169245141
1813,1.5305806680564433,0.9511678912963051,4.238227706288247,-1.3823493863902194,0.8575236696177269
130,0.40283715050234375,-2.9719417953316283,-0.8819897472859367,0.8246257901506758,0.7753295226452116
585,-0.6626696180627241,0.11088793507047977,0.8576155599087879,2.372977844571596,-0.32153531666630175
1661,-1.5467637130350858,0.5771623726856516,3.188648687225814,2.0571567936296122,1.240681936165646
438,-0.42989332025398974,-0.31243936718194587,-0.6266204762533244,-0.4189440521512883,-1.4967748331631356
1351,0.31491760669076896,-1.8905168342646526,-1.461109604038021,-0.8165122306108207,-0.48099345371752217
1186,0.8681101129011733,-0.6851395919331152,-1.8365872280268392,-1.2911375449132987,-0.3075966520252945
1914,1.3988385252489783,-0.9507976920240234,-0.9668506209218549,0.2662142167035219,0.4104008633595931
556,-1.0997965366673867,-1.4539796878178992,-0.920022803918416,-0.8247074785767705,-1.0247650438881546
1572,-1.92565900324177,0.6562378797874496,0.689420962860991,-2.706723848821653,-1.4035687215659254
774,5.215889282899359,2.615048385091001,-4.61334520175854,0.10010013311556487,0.1387189069487209
1515,-2.188563215466185,-1.410946682881639,-1.0333050930279049,-0.10759815054027995,-0.04396176884379128
900,1.3120846564128574,3.5814707047086323,-1.1469731904417761,-0.13407536226397962,0.6825625829175721
1615,-0.314973291417767,1.90146386049107,1.1534882756603255,0.6108176401356773,0.09459543119335335
982,1.3899146184323727,-0.7047967388559784,1.9674120756271993,0.3610696091084779,0.05099024254263583
1747,1.6001494176294173,-0.8842189892560708,-0.966878907293964,2.1005325711952367,-0.3856648461523718
823,-1.1076670120561818,-0.5016239800164213,0.0715803150786038,0.6088044009966316,0.09719079388459731
373,0.9378531422772922,-2.113433681532103,0.05234293465713988,-0.5830667013242604,-0.8038809354118246
1384,-2.5809050062515557,-1.7842410199305108,-0.9116087108936101,-1.2410820437054442,1.099340295275224
1840,2.0934061426262622,-1.668060569921325,-1.5430433390921185,-0.29031882906867335,0.15201313046447587
1986,-1.2882942077939108,1.8907203342226644,-0.8300172228666974,1.8984995151069854,-0.8004218509704097
2092,0.21273935908017505,0.2284416108149304,-1.563719822475471,1.3311061328465796,-0.7790930209874665
2048,-1.090418530726594,4.467928432238676,-1.1856788843595862,1.4964281513202895,2.5088022045000686
85,-1.2602821624914062,-1.5164570039223075,2.7477197977395718,1.0100704074333302,0.3997665480412526
475,0.5712402387143198,-0.23938345122897847,-0.5047797984516237,0.03197599730619971,-1.14989481956961
2207,-1.016506538292559,-0.5121972731966702,-1.5767371639515726,1.0654254646515458,-0.11222509343923465
2158,0.04993099680209579,2.4712058541745563,-0.14329767505108867,-0.5736517295330268,-2.2289059874713373
2157,-1.8911962783619038,-3.056537276923241,0.17879945209289283,-0.23780298146549808,0.5646982938894862
354,-3.1716132842978544,-0.48717517507931335,-1.7957099663091327,-2.080279134929731,3.608267999794053
652,-1.794637255576704,3.1650442851162865,1.1609478325743956,0.36290224484293043,0.4817664002430573
1880,-0.38596153933430066,-0.3716862355768464,-0.009035032547709768,0.8682473994101828,-1.2220769494111459
1400,-2.3394706450236593,-0.7747495363143192,-0.20041411011964105,-1.0136524201006982,-1.0444666669142342
1989,-2.0838937449447363,-0.6619734862190987,0.39991941356548205,0.30096691730086067,-0.2828023114041341
1294,-1.8719355282516608,0.21620438649091797,0.2547724632041467,-1.0698736663396764,-1.8836176914700162
1057,0.20162944072583946,-2.542456464251968,-0.9859391418158724,0.7165591815812031,0.6574118094663448
361,1.402196894940417,-2.1723998547910432,-0.6920270600351173,0.3366005162382038,-0.5444746077390115
2113,-0.483781667748129,-2.5889222991575838,0.16460159588654988,-0.6918437702166471,-0.2229572833442702
935,-0.5229258637644087,-1.9491023102309004,-0.35955839062867795,-1.2105475621733388,-0.5117331569675615
223,-1.3741224137129593,2.3080668565699494,0.8711716680115728,0.7803425668719227,-0.3130517223321531
1333,0.03963002997121012,-2.2721820693452286,-1.0775032972826597,-0.11466105052309643,-0.08591337357651842
2169,-1.5019055832612345,-2.902534870271827,-0.015635987235767642,-0.4063585019711571,1.4955386413330212
474,-3.903586091300207,1.721792230537135,-0.5449456011969083,-2.8895819923678103,3.383334720736613
816,-1.151879137184236,-0.6220067232162433,-0.20219843374776544,-1.7089073850793635,0.17321739069669437
1702,-1.8314179334639904,1.5551292021341991,-1.178264547100109,-3.9571777136839517,0.42820283789214786
1890,-0.9840205653066999,2.8908814561920395,1.4589747459078624,1.2391014672905682,2.3286971982311186
